backend_api_id,module,controller,java_method,http_method,controller_path,external_path_candidate,permissions,idempotent_annotation,response_type,data_scope,source,openapi_status
BEAPI-0587,system,SysSalaryConfigController,shopTree,GET,/salaryConfig/shopTree,/system/salaryConfig/shopTree,system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:108,待生成版本化 OpenAPI 基线
BEAPI-0588,system,SysSalaryConfigController,add,POST,/salaryConfig,/system/salaryConfig,system:salary:add,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:117,待生成版本化 OpenAPI 基线
BEAPI-0589,system,SysSalaryConfigController,edit,PUT,/salaryConfig,/system/salaryConfig,system:salary:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:127,待生成版本化 OpenAPI 基线
BEAPI-0590,system,SysSalaryConfigController,remove,DELETE,/salaryConfig/{schemeIds},/system/salaryConfig/{schemeIds},system:salary:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:137,待生成版本化 OpenAPI 基线
BEAPI-0591,system,SysSalaryConfigController,items,GET,/salaryConfig/{schemeId}/items,/system/salaryConfig/{schemeId}/items,system:salary:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:144,待生成版本化 OpenAPI 基线
BEAPI-0592,system,SysSalaryConfigController,addItem,POST,/salaryConfig/item,/system/salaryConfig/item,system:salary:add,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:153,待生成版本化 OpenAPI 基线
BEAPI-0593,system,SysSalaryConfigController,editItem,PUT,/salaryConfig/item,/system/salaryConfig/item,system:salary:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:164,待生成版本化 OpenAPI 基线
BEAPI-0594,system,SysSalaryConfigController,removeItem,DELETE,/salaryConfig/item/{itemId},/system/salaryConfig/item/{itemId},system:salary:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:174,待生成版本化 OpenAPI 基线
BEAPI-0595,system,SysSalaryConfigController,roleBindings,GET,/salaryConfig/role/{roleId},/system/salaryConfig/role/{roleId},system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:181,待生成版本化 OpenAPI 基线
BEAPI-0596,system,SysSalaryConfigController,roleBindingsBatch,GET,/salaryConfig/role/batch,/system/salaryConfig/role/batch,system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:189,待生成版本化 OpenAPI 基线
BEAPI-0597,system,SysSalaryConfigController,saveRoleBindings,PUT,/salaryConfig/role/{roleId},/system/salaryConfig/role/{roleId},system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:200,待生成版本化 OpenAPI 基线
BEAPI-0598,system,SysSalaryConfigController,userBindings,GET,/salaryConfig/user/{userId},/system/salaryConfig/user/{userId},system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:208,待生成版本化 OpenAPI 基线
BEAPI-0599,system,SysSalaryConfigController,userBindingsBatch,GET,/salaryConfig/user/batch,/system/salaryConfig/user/batch,system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:216,待生成版本化 OpenAPI 基线
BEAPI-0600,system,SysSalaryConfigController,saveUserBindings,PUT,/salaryConfig/user/{userId},/system/salaryConfig/user/{userId},system:salary:role,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysSalaryConfigController.java:230,待生成版本化 OpenAPI 基线
BEAPI-0601,system,SysTodoController,summary,GET,/todo/summary,/system/todo/summary,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysTodoController.java:27,待生成版本化 OpenAPI 基线
BEAPI-0602,system,SysTodoController,list,GET,/todo/list,/system/todo/list,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysTodoController.java:35,待生成版本化 OpenAPI 基线
BEAPI-0603,system,SysUserController,list,GET,/user/list,/system/user/list,system:user:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:137,待生成版本化 OpenAPI 基线
BEAPI-0604,system,SysUserController,setupSummary,GET,/user/setup-summary,/system/user/setup-summary,system:user:list,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:149,待生成版本化 OpenAPI 基线
BEAPI-0605,system,SysUserController,export,POST,/user/export,/system/user/export,system:user:export,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:163,待生成版本化 OpenAPI 基线
BEAPI-0606,system,SysUserController,exportSensitive,POST,/user/export-sensitive,/system/user/export-sensitive,system:user:export | system:user:pii:export,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:177,待生成版本化 OpenAPI 基线
BEAPI-0607,system,SysUserController,importData,POST,/user/importData,/system/user/importData,system:user:import,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:206,待生成版本化 OpenAPI 基线
BEAPI-0608,system,SysUserController,importTemplate,POST,/user/importTemplate,/system/user/importTemplate,system:user:import,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:219,待生成版本化 OpenAPI 基线
BEAPI-0609,system,SysUserController,info,GET,/user/info/{username},/system/user/info/{username},未声明/公共接口,no,R<LoginUser>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:230,待生成版本化 OpenAPI 基线
BEAPI-0610,system,SysUserController,register,POST,/user/register,/system/user/register,未声明/公共接口,no,R<Boolean>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:253,待生成版本化 OpenAPI 基线
BEAPI-0611,system,SysUserController,recordlogin,PUT,/user/recordlogin,/system/user/recordlogin,未声明/公共接口,no,R<Boolean>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:272,待生成版本化 OpenAPI 基线
BEAPI-0612,system,SysUserController,signCandidates,POST,/user/sign-candidates,/system/user/sign-candidates,未声明/公共接口,no,R<List<SignCandidateUser>>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:279,待生成版本化 OpenAPI 基线
BEAPI-0613,system,SysUserController,getInfo,GET,/user/getInfo,/system/user/getInfo,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:298,待生成版本化 OpenAPI 基线
BEAPI-0614,system,SysUserController,getInfo,GET,/user,/system/user,system:user:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:394,待生成版本化 OpenAPI 基线
BEAPI-0615,system,SysUserController,getInfo,GET,/user/{userId},/system/user/{userId},system:user:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:394,待生成版本化 OpenAPI 基线
BEAPI-0616,system,SysUserController,getPii,GET,/user/{userId}/pii,/system/user/{userId}/pii,system:user:pii:read | system:user:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:415,待生成版本化 OpenAPI 基线
BEAPI-0617,system,SysUserController,updatePii,PUT,/user/{userId}/pii,/system/user/{userId}/pii,system:user:edit | system:user:pii:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:426,待生成版本化 OpenAPI 基线
BEAPI-0618,system,SysUserController,updatePiiAfterCreate,PUT,/user/{userId}/pii-after-create,/system/user/{userId}/pii-after-create,system:user:add | system:user:pii:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:443,待生成版本化 OpenAPI 基线
BEAPI-0619,system,SysUserController,previewDerivedProfile,POST,/user/derived-preview,/system/user/derived-preview,system:user:add | system:user:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:466,待生成版本化 OpenAPI 基线
BEAPI-0620,system,SysUserController,add,POST,/user,/system/user,system:user:add,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:504,待生成版本化 OpenAPI 基线
BEAPI-0621,system,SysUserController,edit,PUT,/user,/system/user,system:user:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:529,待生成版本化 OpenAPI 基线
BEAPI-0622,system,SysUserController,remove,DELETE,/user/{userIds},/system/user/{userIds},system:user:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:552,待生成版本化 OpenAPI 基线
BEAPI-0623,system,SysUserController,resetPwd,PUT,/user/resetPwd,/system/user/resetPwd,system:user:resetPwd,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:568,待生成版本化 OpenAPI 基线
BEAPI-0624,system,SysUserController,previewLegacyCredentialRotation,POST,/user/credential-rotation/preview,/system/user/credential-rotation/preview,system:user:resetPwd,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:588,待生成版本化 OpenAPI 基线
BEAPI-0625,system,SysUserController,executeLegacyCredentialRotation,POST,/user/credential-rotation/execute,/system/user/credential-rotation/execute,system:user:resetPwd,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:600,待生成版本化 OpenAPI 基线
BEAPI-0626,system,SysUserController,changeStatus,PUT,/user/changeStatus,/system/user/changeStatus,system:user:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:631,待生成版本化 OpenAPI 基线
BEAPI-0627,system,SysUserController,authRole,GET,/user/authRole/{userId},/system/user/authRole/{userId},system:user:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:645,待生成版本化 OpenAPI 基线
BEAPI-0628,system,SysUserController,insertAuthRole,PUT,/user/authRole,/system/user/authRole,system:user:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:685,待生成版本化 OpenAPI 基线
BEAPI-0629,system,SysUserController,deptTree,GET,/user/deptTree,/system/user/deptTree,system:user:list,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserController.java:698,待生成版本化 OpenAPI 基线
BEAPI-0630,system,SysUserNotificationController,publish,POST,/user-notification/inner/publish,/system/user-notification/inner/publish,未声明/公共接口,no,R<UserNotificationResult>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:34,待生成版本化 OpenAPI 基线
BEAPI-0631,system,SysUserNotificationController,list,GET,/user-notification/list,/system/user-notification/list,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:41,待生成版本化 OpenAPI 基线
BEAPI-0632,system,SysUserNotificationController,unreadCount,GET,/user-notification/unread-count,/system/user-notification/unread-count,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:48,待生成版本化 OpenAPI 基线
BEAPI-0633,system,SysUserNotificationController,read,POST,/user-notification/{id}/read,/system/user-notification/{id}/read,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:55,待生成版本化 OpenAPI 基线
BEAPI-0634,system,SysUserNotificationController,registerDeviceToken,POST,/user-notification/device-token,/system/user-notification/device-token,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:63,待生成版本化 OpenAPI 基线
BEAPI-0635,system,SysUserNotificationController,disableDeviceToken,DELETE,/user-notification/device-token,/system/user-notification/device-token,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserNotificationController.java:70,待生成版本化 OpenAPI 基线
BEAPI-0636,system,SysUserOnlineController,list,GET,/online/list,/system/online/list,monitor:online:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserOnlineController.java:43,待生成版本化 OpenAPI 基线
BEAPI-0637,system,SysUserOnlineController,forceLogout,DELETE,/online/{tokenId},/system/online/{tokenId},monitor:online:forceLogout,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserOnlineController.java:78,待生成版本化 OpenAPI 基线
BEAPI-0638,system,SysUserShopController,tree,GET,/user/shop/tree,/system/user/shop/tree,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserShopController.java:49,待生成版本化 OpenAPI 基线
BEAPI-0639,system,SysUserShopController,getInfo,GET,/user/shop/{userId},/system/user/shop/{userId},未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/SysUserShopController.java:59,待生成版本化 OpenAPI 基线
